"RecKey","PointLoc","PointNbr","TopCanopy","Lower1","Lower2","Lower3","Lower4","SoilSurface","HeightTop","ChkboxTop","ChkboxLower1","ChkboxLower2","ChkboxLower3","ChkboxLower4","ChkboxSoil","HeightLower1","HeightLower2","HeightLower3","HeightLower4","HeightSurface","HeightWoody","HeightHerbaceous","ShrubShape","SpeciesWoody","SpeciesHerbaceous"
"1507220934512849",20.00,40,"ARTRW8","","","","","D","",0,0,0,0,0,0,"","","","","","26","32","S","ARTRW8","POFE"
"1507220934512849",20.50,41,"ARTRW8","","","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507220934512849",21.00,42,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507220934512849",21.50,43,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507220934512849",22.00,44,"CAFI","","","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507220934512849",22.50,45,"ARTRW8","","","","","ARTRW8","",0,0,0,0,0,0,"","","","","","12","61","S","ARTRW8","HECO26"
"1507220934512849",23.00,46,"POFE","ARTRW8","CAFI","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507220934512849",23.50,47,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507220934512849",24.00,48,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507220934512849",24.50,49,"POFE","HECO26","ARTRW8","","","D","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507220934512849",25.00,50,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","22","57","S","ARTRW8","HECO26"
"1507221000077218",0.50,1,"HECO26","CAFI","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",1.00,2,"ARTRW8","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",1.50,3,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",2.00,4,"HECO26","POSE","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",2.50,5,"POSE","L","","","","S","",0,0,0,0,0,0,"","","","","","0","26",,"","POFE"
"1507221000077218",3.00,6,"ELLAL","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",3.50,7,"ARTRW8","","","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",4.00,8,"POSE","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",4.50,9,"POSE","","","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",5.00,10,"None","","","","","S","",0,0,0,0,0,0,"","","","","","11","22","S","ARTRW8","POFE"
"1507221000077218",5.50,11,"POSE","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",6.00,12,"HECO26","ACHY","L","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",6.50,13,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",7.00,14,"CAFI","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",7.50,15,"CAFI","","","","","S","",0,0,0,0,0,0,"","","","","","0","36",,"","HECO26"
"1507221000077218",8.00,16,"ELLAL","ARTRW8","PHHO","","","S","",0,1,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",8.50,17,"ARTRW8","","","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",9.00,18,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",9.50,19,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",10.00,20,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","9","45","S","ARTRW8","HECO26"
"1507221000077218",10.50,21,"HECO26","","","","","HECO26","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",11.00,22,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",11.50,23,"ELLAL","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",12.00,24,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",12.50,25,"None","","","","","S","",0,0,0,0,0,0,"","","","","","20","53","S","ARTRW8","ELLAL"
"1507221000077218",13.00,26,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",13.50,27,"POSE","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",14.00,28,"ELLAL","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",14.50,29,"ARTRW8","POFE","L","","","S","",0,1,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",15.00,30,"ARTRW8","L","","","","S","",0,0,0,0,0,0,"","","","","","27","33","S","ARTRW8","HECO26"
"1507221000077218",15.50,31,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",16.00,32,"PHHO","","","","","PHHO","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",16.50,33,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",17.00,34,"POSE","","","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",17.50,35,"ELLAL","L","","","","S","",0,0,0,0,0,0,"","","","","","19","54","S","ARTRW8","HECO26"
"1507221000077218",18.00,36,"ELLAL","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",18.50,37,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",19.00,38,"ARTRW8","","","","","ARTRW8","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",19.50,39,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",20.00,40,"CAFI","VL","","","","S","",0,0,0,0,0,0,"","","","","","28","22","S","ARTRW8","POFE"
"1507221000077218",20.50,41,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",21.00,42,"PHHO","","","","","PHHO","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",21.50,43,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",22.00,44,"ARTRW8","","","","","ARTRW8","",1,0,0,0,0,1,"","","","","","","",,"",""
"1507221000077218",22.50,45,"None","","","","","S","",0,0,0,0,0,0,"","","","","","12","37","S","ARTRW8","HECO26"
"1507221000077218",23.00,46,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",23.50,47,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",24.00,48,"ARTRW8","ELLAL","","","","D","",0,1,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",24.50,49,"POSE","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507221000077218",25.00,50,"None","","","","","S","",0,0,0,0,0,0,"","","","","","0","40",,"","HECO26"
"1507230655513564",0.50,1,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",1.00,2,"ACHY","POSE","L","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",1.50,3,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",2.00,4,"ARTRW8","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",2.50,5,"HECO26","VL","L","","","S","",0,0,0,0,0,0,"","","","","","20","52","S","ARTRW8","HECO26"
"1507230655513564",3.00,6,"None","","","","","GR","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",3.50,7,"ARTRW8","L","","","","ARTRW8","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",4.00,8,"ELLA3","POSE","L","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",4.50,9,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",5.00,10,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","10","28","S","ARTRW8","KOMA"
"1507230655513564",5.50,11,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",6.00,12,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",6.50,13,"ARTRW8","L","","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",7.00,14,"HECO26","VL","L","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",7.50,15,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","0","38",,"","HECO26"
"1507230655513564",8.00,16,"HECO26","","","","","HECO26","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",8.50,17,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",9.00,18,"HECO26","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",9.50,19,"None","VL","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",10.00,20,"HECO26","","","","","S","",0,0,0,0,0,0,"","","","","","13","48",,"CHVI8","HECO26"
"1507230655513564",10.50,21,"ARTRW8","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",11.00,22,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",11.50,23,"CAFI","L","VL","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",12.00,24,"ARTRW8","","","","","ARTRW8","",1,0,0,0,0,1,"","","","","","","",,"",""
"1507230655513564",12.50,25,"HECO26","ELLA3","L","","","S","",0,0,0,0,0,0,"","","","","","24","34","S","ARTRW8","HECO26"
"1507230655513564",13.00,26,"ELLA3","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",13.50,27,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",14.00,28,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",14.50,29,"None","L","","","","GR","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",15.00,30,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","20","28","S","ARTRW8","ELLA3"
"1507230655513564",15.50,31,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",16.00,32,"None","VL","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",16.50,33,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",17.00,34,"OPPO","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",17.50,35,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","10","39",,"OPPO","HECO26"
"1507230655513564",18.00,36,"PHHO","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",18.50,37,"CHVI8","POSE","L","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",19.00,38,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",19.50,39,"ARTRW8","","","","","ARTRW8","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",20.00,40,"ARTRW8","L","","","","S","",1,0,0,0,0,0,"","","","","","19","34","S","ARTRW8","HECO26"
"1507230655513564",20.50,41,"POSE","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",21.00,42,"ARTRW8","","","","","ARTRW8","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",21.50,43,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",22.00,44,"PHHO","L","","","","PHHO","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",22.50,45,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","9","46",,"CHVI8","HECO26"
"1507230655513564",23.00,46,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",23.50,47,"None","L","","","","GR","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",24.00,48,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",24.50,49,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230655513564",25.00,50,"KOMA","L","","","","S","",0,0,0,0,0,0,"","","","","","8","20","S","ARTRW8","KOMA"
"150723071846878",0.50,1,"ELLA3","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",1.00,2,"KOMA","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",1.50,3,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",2.00,4,"CHVI8","HECO26","L","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",2.50,5,"ELLA3","","","","","S","",0,0,0,0,0,0,"","","","","","36","27","S","ARTRW8","HECO26"
"150723071846878",3.00,6,"HECO26","KOMA","POSE","L","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",3.50,7,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",4.00,8,"CADU6","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",4.50,9,"KOMA","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",5.00,10,"None","","","","","S","",0,0,0,0,0,0,"","","","","","14","37","S","ARTRW8","ELLA3"
"150723071846878",5.50,11,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",6.00,12,"CADU6","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",6.50,13,"ELLA3","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",7.00,14,"KOMA","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",7.50,15,"ARTRW8","KOMA","","","","ARTRW8","",0,0,0,0,0,0,"","","","","","30","43","S","ARTRW8","HECO26"
"150723071846878",8.00,16,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",8.50,17,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",9.00,18,"ELLA3","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",9.50,19,"ELLA3","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",10.00,20,"None","","","","","S","",0,0,0,0,0,0,"","","","","","14","26","S","ARTRW8","POSE"
"150723071846878",10.50,21,"KOMA","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",11.00,22,"None","VL","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",11.50,23,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",12.00,24,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",12.50,25,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","0","49",,"","HECO26"
"150723071846878",13.00,26,"HECO26","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",13.50,27,"POSE","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",14.00,28,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",14.50,29,"ELLA3","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",15.00,30,"LEAR6","L","","","","S","",0,0,0,0,0,0,"","","","","","0","41",,"","HECO26"
"150723071846878",15.50,31,"CHVI8","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",16.00,32,"None","","","","","LC","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",16.50,33,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",17.00,34,"ARTRW8","","","","","ARTRW8","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",17.50,35,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","0","24",,"","POSE"
"150723071846878",18.00,36,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",18.50,37,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",19.00,38,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",19.50,39,"HECO26","","","","","HECO26","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",20.00,40,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","0","37",,"","HECO26"
"150723071846878",20.50,41,"HECO26","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",21.00,42,"POSE","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",21.50,43,"PPGG","","","","","PPGG","",1,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",22.00,44,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",22.50,45,"ARTRW8","L","","","","S","",0,0,0,0,0,0,"","","","","","16","37","S","ARTRW8","POSE"
"150723071846878",23.00,46,"ARTRW8","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",23.50,47,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",24.00,48,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",24.50,49,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"150723071846878",25.00,50,"ARTRW8","L","","","","S","",0,0,0,0,0,0,"","","","","","18","42","S","ARTRW8","HECO26"
"1507230752522884",0.50,1,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",1.00,2,"ARNO4","L","VL","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",1.50,3,"CAFI","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",2.00,4,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",2.50,5,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","0","47",,"","HECO26"
"1507230752522884",3.00,6,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",3.50,7,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",4.00,8,"CAFI","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",4.50,9,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",5.00,10,"CAFI","","","","","S","",0,0,0,0,0,0,"","","","","","0","24",,"","KOMA"
"1507230752522884",5.50,11,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",6.00,12,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",6.50,13,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",7.00,14,"CHVI8","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",7.50,15,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","0","19",,"","ELLA3"
"1507230752522884",8.00,16,"HECO26","CAFI","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",8.50,17,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",9.00,18,"POSE","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",9.50,19,"POSE","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",10.00,20,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","0","58",,"","HECO26"
"1507230752522884",10.50,21,"CAFI","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",11.00,22,"CHVI8","VL","L","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",11.50,23,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",12.00,24,"ACHY","BOGR2","L","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",12.50,25,"HECO26","KOMA","L","","","S","",0,0,0,0,0,0,"","","","","","17","52","S","ARTRW8","HECO26"
"1507230752522884",13.00,26,"CADU6","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",13.50,27,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",14.00,28,"None","VL","L","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",14.50,29,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",15.00,30,"POSE","L","","","","S","",0,0,0,0,0,0,"","","","","","0","27",,"","KOMA"
"1507230752522884",15.50,31,"POSE","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",16.00,32,"ARTRW8","","","","","ARTRW8","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",16.50,33,"ELLA3","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",17.00,34,"KOMA","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",17.50,35,"CAFI","L","","","","S","",0,0,0,0,0,0,"","","","","","0","45",,"","HECO26"
"1507230752522884",18.00,36,"CAFI","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",18.50,37,"CHVI8","KOMA","L","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",19.00,38,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",19.50,39,"None","","","","","LC","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",20.00,40,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","40","41","S","ARTRW8","HECO26"
"1507230752522884",20.50,41,"ARTRW8","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",21.00,42,"CAFI","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",21.50,43,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",22.00,44,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",22.50,45,"None","","","","","S","",0,0,0,0,0,0,"","","","","","8","29",,"OPPO","POSE"
"1507230752522884",23.00,46,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",23.50,47,"HECO26","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",24.00,48,"HECO26","CAFI","L","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",24.50,49,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507230752522884",25.00,50,"KOMA","","","","","S","",0,0,0,0,0,0,"","","","","","0","27",,"","KOMA"
"1507231247397019",0.50,1,"CAFI","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",1.00,2,"CAFI","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",1.50,3,"HECO26","CAFI","","","","GR","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",2.00,4,"POSE","VL","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",2.50,5,"None","L","","","","GR","",0,0,0,0,0,0,"","","","","","14","38","S","ARTRW8","HECO26"
"1507231247397019",3.00,6,"None","","","","","GR","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",3.50,7,"CAFI","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",4.00,8,"PHHO","","","","","PHHO","",1,0,0,0,0,1,"","","","","","","",,"",""
"1507231247397019",4.50,9,"HECO26","L","","","","GR","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",5.00,10,"ARTRW8","L","","","","S","",0,0,0,0,0,0,"","","","","","25","2","S","ARTRW8","PHHO"
"1507231247397019",5.50,11,"None","L","","","","GR","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",6.00,12,"CAFI","","","","","GR","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",6.50,13,"CAFI","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",7.00,14,"CAFI","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",7.50,15,"CAFI","L","","","","S","",0,0,0,0,0,0,"","","","","","0","15",,"","CAFI"
"1507231247397019",8.00,16,"CAFI","","","","","GR","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",8.50,17,"CAFI","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",9.00,18,"None","L","VL","","","GR","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",9.50,19,"CAFI","L","","","","GR","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",10.00,20,"CAFI","","","","","S","",0,0,0,0,0,0,"","","","","","0","11",,"","CAFI"
"1507231247397019",10.50,21,"None","L","","","","GR","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",11.00,22,"CAFI","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",11.50,23,"CAFI","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",12.00,24,"CAFI","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",12.50,25,"None","","","","","S","",0,0,0,0,0,0,"","","","","","0","19",,"","ACHY"
"1507231247397019",13.00,26,"ARTRW8","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",13.50,27,"None","VL","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",14.00,28,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",14.50,29,"ARTRW8","","","","","ARTRW8","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",15.00,30,"ARTRW8","L","","","","S","",0,0,0,0,0,0,"","","","","","16","38","S","ARTRW8","HECO26"
"1507231247397019",15.50,31,"ARTRW8","L","","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",16.00,32,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",16.50,33,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",17.00,34,"ARTRW8","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",17.50,35,"ARTRW8","L","","","","S","",0,0,0,0,0,0,"","","","","","17","21","S","ARTRW8","HECO26"
"1507231247397019",18.00,36,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",18.50,37,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",19.00,38,"ARTRW8","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",19.50,39,"CAFI","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",20.00,40,"None","","","","","GR","",0,0,0,0,0,0,"","","","","","0","33",,"","HECO26"
"1507231247397019",20.50,41,"None","VL","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507231247397019",21.00,42,"CAFI","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
