"SiteKey","PlotKey","DateModified","PlotID","genericPlot","EstablishDate","State","County","Directions","AvgPrecip","AvgPrecipUOM","EcolSite","EcolSiteMLRA","EcolSiteSubMLRA","EcolSiteNum","EcolSiteState","Soil","ParentMaterial","Slope","Aspect","ESD_SlopeShape","LandscapeType","LandscapeTypeSecondary","MgtUnit","GPSCoordSys","Datum","Zone","Easting","Northing","Elevation","ElevationType","RecentWeatherPast12","RecentWeatherPrevious12","DisturbWildfire","DisturbRodents","DisturbMammals","DisturbWater","DisturbWind","DisturbWaterSoilDep","DisturbWindSoilDep","DisturbUndgroundUtils","DisturbOverhdTransLines","DisturbOther","DisturbOtherDesc","WildlifeUse","MgtHistory","OffsiteInfluences","Comments","SpeciesList","DensityList","MapUnitComponent","SoilPhase","Unused3","Unused4","ESD_MLRA","ESD_CRA","Unused5","ESD_Region","ESD_Investigators","ESD_Bedrock","Unused6","ESD_MajorLandform","ESD_ComponentLandform","HillslopeType","ESD_GeomorphicComp","ESD_RunIn_RunOff","ESD_SlopeComplexity","Unused7","Unused8","Unused9","Unused10","Unused11","ESD_LitterClass","ESD_BiologicalCrustClass","Unused12","Unused13","Unused14","Unused15","Unused16","Unused17","Unused18","Unused19","Unused20","ESD_Series","ESD_ParticleSizeClass","ESD_Mineralogy","ESD_SoilTempRegime","ESD_DepthClass","ESD_Subgroup","ESD_Greatgroup","ESD_Reaction","ESD_SoilMoistureRegime","ESD_CationExchangeActivityClass","ESD_Epipedon","ESD_Subsurface_features","ESD_Depth_to_root_horizon","ESD_Type_root_horizon","ESD_Horizon_notes","ESD_TrackingID","Unused21","Unused22","EcolSite_Assoc1","EcolSite_Assoc2","EcolSite_Assoc3","EcolSite_Similar1","EcolSite_Similar2","EcolSite_Similar3","EcolSite_Notes","EcolSite_Lookup1","EcolSite_Lookup2","EcolSite_Lookup3","EcolSite_Text1","EcolSite_Text2","EcolSite_Text3","ESD_RecentWeatherPast12","ESD_ErosionPatternClass","Unused23","Unused24","Longitude","Latitude","CoordLabel1","CoordDistance1","Longitude1","Latitude1","Easting1","Northing1","CoordLabel2","CoordDistance2","Longitude2","Latitude2","Easting2","Northing2","CoordLabel3","CoordDistance3","Longitude3","Latitude3","Easting3","Northing3"
"1511171144258896","1507251807224496",11/4/2015 15:30:02,"LFO_Loam10_14_5",0,7/26/2015 0:00:00,"WY","Fremont","From the Lander Field Office, head South on N 10th St/W Main St. Continue straight onto WY-28 W. After about 9 miles from town, turn left to stay on US-287 S towards Rawlings. Continue on US-287 S for about 49 miles to Jeffery City. Turn left on Ore Road (5), going North for about 13 miles. Turn right onto the Beaver Rim Road (2401). Continue about 4.5 miles and turn left onto the road which follows the rim of the Beaver Divide and is marked with a ""Hunting Boundary"" sign. Continue along the rim about 2 miles to a sharp right turn at the top of a small rise. Drive about 1.5 miles to a vague fork and veer right on the more distinct branch. Drive about 1/3 mile and park; walk about 200 ft East to plot.",242.92,"mm","UNKNOWN","UNKN","OW","N","WN","Unknown","Unknown",17.00,"60","CL","Hills/Mountains*","Shoulder",,"UTM","NAD 83","12N",776943.85,4736247.53,2210.57,1,"Wet","Normal",0,0,1,0,0,0,0,0,0,0,,"Evidence of deer, antelope, and cattle.",,"40m West from plot center there is a 2-track road. 30m West from plot center is a large pile of soil from possibly a uranium mine.",,"ARNO4;ARTRW8;CHVI8;PHPU12;PHHO;ARHO4;PF54;ELLA3;ELEL5;CAFI;PF57;OPPO;POSE;PSSP6;PG09;PPSH;HECO26;PPGG;POFE;AF12;PG10;ACHY;MAGR2;PF69;ELAL7;PF70;LELU;PPFF;ARFR4;COUMP;GUSA2;GACO5;PF71;ARPUF;PF72;EUBR;PSLA3;DEPI;PF73;PF74;PG13;CHDO;KOMA;SPCO;LILE3;RHTR;PF75;PF76;PF77;PF78;PF79;CRYPTPF;AF15;LEAR6;BOGR2;ERIGE2PF;MACA2;ALTE;PESI;PF63;PF92;ERIOGPF;PF93;PF94;PF96;STAC;SELA;PASE;PF80;CASTI2PF;PF58;PF95;PF97;BAIN;PF82;PF83;PF84;PF98;PF99;PF100;","","Unknown",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Unknown",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.61,42.72,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1507251410045201","1507261606451762",9/17/2015 15:42:01,"LFO_Clay10_14_2",0,7/26/2015 0:00:00,"WY","Fremont","From the Lander Field Office, head South on N 10th St/W Main St. Continue straight onto WY-28 W. After about 9 miles from town, turn left to stay on US-287 S. Continue on US-287 S for about 49 miles to Jeffery City. Turn left onto Ore Road (5), going North for about 14 miles. About 1/2 mile after the Beaver Rim road signs, turn left onto a 2-track. After about 1.5 miles and crossing a wash, turn left. Go about 1/2 mile to another wash and park. Walk about 900 ft NW to plot.",250.31,"mm","R034AY304WY","R034","AY","304","WY","131","residuum weathered from sandstone and shale",25.00,"196","CC","Hills/Mountains*","Shoulder",,"UTM","NAD 83","12N",765041.94,4733944.44,1992.37,1,"Wet","Normal",0,0,1,0,0,0,0,0,0,0,,"Evidence of cattle, antelope, badgers, and horses.",,,"Stake planted on south side of plot reading ""FAP, PUFF, 39, COR.""","ARNO4;ARTRW8;CHVI8;PHPU12;PHHO;ARHO4;PF54;ELLA3;ELEL5;CAFI;PF57;OPPO;POSE;PSSP6;PG09;PPSH;HECO26;PPGG;POFE;AF12;PG10;ACHY;MAGR2;PF69;ELAL7;PF70;LELU;PPFF;ARFR4;COUMP;GUSA2;GACO5;PF71;ARPUF;PF72;EUBR;PSLA3;DEPI;PF73;PF74;PG13;CHDO;KOMA;SPCO;LILE3;RHTR;PF75;PF76;PF77;PF78;PF79;CRYPTPF;AF15;LEAR6;BOGR2;ERIGE2PF;MACA2;ALTE;PESI;PF63;PF92;ERIOGPF;PF93;PF94;PF96;STAC;SELA;PASM;PLPA2;ARPE6;CASTI2PF;BAIN;VIAM;BRTE;PF97;ERNA10;PF101;PF83;PF61;PF80;PF102;PF103;PF104;PF105;","","Coalmont",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Coalmont-Milren-Cragosen complex",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.76,42.71,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1507101315529783","1507270940443294",9/17/2015 15:44:31,"LFO_Sand10_14_5",0,7/27/2015 0:00:00,"WY","Fremont","From the Lander Field Office, head South on N 10th St/W Main St. Turn left onto WY-789 N, continue for 23 miles to Riverton. Turn right onto WY-136 E/Gas Hills Road and turn left again to stay on 136. Stay on 136 for about 36 miles to Castle Gardens Road (507) and turn left. After 2 miles, turn right on a 2-track that goes more or less straight East. After 3 miles, turn left on a 2-track to the North. After about 1.25 miles, veer left, then veer right just after. Continue a few hurndred feet on this road past a tire and salt lick for cows and park. Walk about 250 ft North to plot.",211.19,"mm","R034AY350WY","R034","AY","350","WY","140","alluvium derived from mixed",11.00,"70","CV","Flat Plain","",,"UTM","NAD 83","12N",775603.37,4755858.56,1834.33,1,"Wet","Wet",0,0,0,0,0,0,0,0,0,0,,"Evidence of heavy use by cattle, extensive trails through plot.  Salt block and water tire within 400 meters of plot.",,,,"ARNO4;ARTRW8;CHVI8;PHPU12;PHHO;ARHO4;PF54;ELLA3;ELEL5;CAFI;PF57;OPPO;POSE;PSSP6;PG09;PPSH;HECO26;PPGG;POFE;AF12;PG10;ACHY;MAGR2;PF69;ELAL7;PF70;LELU;PPFF;ARFR4;COUMP;GUSA2;GACO5;PF71;ARPUF;PF72;EUBR;PSLA3;DEPI;PF73;PF74;PG13;CHDO;KOMA;SPCO;LILE3;RHTR;PF75;PF76;PF77;PF78;PF79;CRYPTPF;AF15;LEAR6;BOGR2;ERIGE2PF;MACA2;ALTE;PESI;PF63;PF92;ERIOGPF;PF93;PF94;PF96;STAC;SELA;PASM;PLPA2;ARPE6;CASTI2PF;BAIN;VIAM;BRTE;PF97;ERNA10;PF101;PF83;PF61;PF80;PF102;PF103;PF104;PF105;NAVI4;ATGA;KRLA2;ALDE;ALLE7;LAOC3;LEDE;SAVE4;XYGL;OOMU;PF106;PF107;PF108;","","Rock River and similar soils",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Cushool-Rock River association",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.62,42.90,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1509171055298910","1507271151349839",9/18/2015 9:56:41,"GSG_Clay10_14_2",0,7/27/2015 0:00:00,"WY","Fremont","Travelling south on Hwy 287/789, turn right onto a well established two-track just north of the intersection with Hudson/Atlantic city Rd. Plot is a short distance north, very close to the two-track.",296.56,"mm","R032XY304WY","R032","XY","304","WY","10","alluvium/residuum from sandstone/shale",5.00,"296","CL","Fan Piedmont","","Allotment","UTM","NAD 83","12N",719597.55,4719455.79,1954.83,1,"Wet","Normal",0,1,1,1,1,0,0,0,0,0,,"Horse, cattle, ungulate scat observed on plot. Distinct cattle trails cris-crossing plot, CLEAR signs of grazing of grasses and forbs.","None.","Well-established 2-track just east (~45m) of plot center. Highway is also within a mile.","Extemely windy on day of visit.","AG200;ACHNA;ACHY;AF01;AF02;AF03;AF04;AF08;AF200;ALAL3;ALLIU;ANRO2;ANTEN;ARABI2;ARAR8;ARCA13;ARFR4;ARGL;ARHO4;ARLU;ARNO4;ARPE6;ARSO2;ARTRV;ARTRW8;ASCO12;ASTRA;ASTRAPF;BAIN;BASA3;BROMU;BRTE;CAFI;CALOC;CANU3;CAREX;CAST4;CASTI2;CHVI8;COPA3;CORA5;COUM;CRAC2;CREPI;CRIN4;CRMO4;CRYPTAF;DRABA;ELAL7;ELEL5;ELLAL;EPBR3;EPILO;ERICA2;ERIGE2;ERNA10;EROV;ERUM;GACO5;GADI2;GETRC2;GUSA2;HECO26;HEVIM3;JUSC2;KOMA;LASE;LEARA2;LERE7;LESE17;LIPU11;LUPINPF;MINU;OPPO;ORFA;PASM;PEHU;PESI;PF01;PF02;PF03;PF04;PF05;PF06;PF07;PF08;PF09;PF10;PF11;PF12;PF13;PF14;PF15;PF16;PF17;PF18;PF19;PF20;PF200;PF211;PF214;PF216;PF217;PF220;PF23;PF27;PF30;PG01;PG02;PG03;PG04;PG05;PG06;PG07;PG08;PG09;PG11;PG12;PG13;PG14;PG15;PG16;PG200;PG201;PG203;PHHO;PHLO2;PHMU3;PIFL2;POFE;POSE;PPFF;PPGG;PPSH;PSSPI;PSSPS;PUTR2;RICEP;SELA;SOLID;SPCO;STAC;STAR10;TAOF;TARAX;TECA2;TRDU;TRGY;VIAMM3;AF208;PF215;CRCE;CIFL;MAGR2;PENSTPF;ARABI2PF;ARTR4;PF221;PF222;STEPH;PF223;PF226;PF224;PF225;ORLUL2;PG204;ANPA4;LATHY;AF208, PF226, PF216, PF227, AF209, PF13, PF215, PF228;PF228;ARABI2AF;PLPA2;MEOF;PG210;OESU3;","","Diamondville",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Diamondville-Forelle association",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.32,42.59,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1507121606575942","1507280832548161",9/17/2015 15:45:14,"LFO_ShalLoam10_14_2",0,7/28/2015 0:00:00,"WY","Fremont","From the Lander Field Office, head South on N 10th St/W Main St. Continue straight onto WY-28 W. After about 9 miles from town, turn left to stay on US-287 S. Continue on US-287 S for about 30 miles to Sweetwater Station. From Sweetwater Station turn left on Sand Draw Road (135) going North for about 6 miles. Turn right onto Cedar Rim Road (2301). Continue following 2301 for about 12 miles, past a cattle salt block site. Turn right to continue on 2301 through a gate and over a cattle guard. Turn right immediately towards a second fence and pass through a gate. Veer left up a hill and continue about 2 miles to a rocky treed area. Park and walk about 850 ft N to plot.",280.14,"mm","R032XY362WY","R032","XY","362","WY","135","residuum weathered from limestone",15.00,"103","VV","Hills/Mountains*","Summit",,"UTM","NAD 83","12N",743391.46,4740254.56,2113.17,1,"Wet","Normal",0,0,1,0,0,0,0,0,0,0,,"Cattle and sheep pesent in area.  Evidence of antelope.",,,"Very rocky site, with exposed bedrock in places.","ARTRW8;MAGR2;PSSP6;ARHO4;CAFI;SH01;ARFR4;POSE;HECO26;ASTRA;PHHO;SPCO;OPPO;KRLA2;BRTE;CRYPT;ACHY;LAOC3;ALDE;PLPA2;PF02;VUOC;BOGR2;PF03;ELLA3;PF08;PF09;CHVI8;YUGLG2;PSLA3;PF10;PF11;LUPIN;TECA2;PPSH;ERNA10;PG01;PHPU12;PG03;PF28;COUM;PF13;ZIGAD;PF15;PENSTP;ELEL5;ZIVE;LUPINP;CRYPTP;ASTRAP;AF01;AF02;PG04;AF03;AG01;SATR12;HEPE;ARCA13;YUGL;CHGL13;ARPE6;PF30;STRU3;MATA2;OEPA;ASTRAA;ERIOGP;PF05;ERIOGA;AF08;ALLE7;CRYPTA;DEPI;MEAL6;ARNO4;KOMA;PF109;COUMP;POFE;PF110;PF55;SELA;JUSC2;PIFL2;ACMI2;PF111;PF87;PF112;PENSTPF;","","Pensore",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Crago-Pensore association",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.02,42.77,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1509171055298910","1507281135518341",9/2/2015 17:22:15,"GSG_Loam10_14_2",0,7/28/2015 0:00:00,"WY","Fremont","From Sweetwater Station, travel north on hwy 135, turn right (east) onto BLM2301, and then turn right on a two track that is signed as BLM 2304. Network of two-tracks near plot, follow those that appear most well established.",283.04,"mm","R034AY304WY","R034","AY","304","WY","131","residuum/alluvium from sandstone/shale",10.00,"118","CC","Hills/Mountains*","Shoulder","Allotment","UTM","NAD 83","12N",748803.72,4731431.37,2137.73,1,"Wet","Normal",0,1,1,0,0,0,0,0,0,0,,"Cattle, horse, ungulate scat observed. Lots of cattle and antelope seen around the plot. Evidence of heavy grazing, mostly of grasses.",,"Powerline 1k south of plot, two-track ~350m south of plot.","Forbs very senesced and difficult to observe/identify in many cases.","ACHNA;ACHY;AF01;AF02;AF03;AF04;AF08;AF200;AF201;AF202;AF203;AF204;AF205;AF206;AG200;ALAL3;ALLIU;ANRO2;ANTEN;ARABI2;ARAR8;ARCA13;ARFR4;ARGL;ARHO4;ARLU;ARSO2;ARTEM;ARTRW8;ASTRA;ASTRAPF;BAIN;BASA3;BROMU;BRTE;CAFI;CALOC;CANU3;CAREX;CAST4;CASTI2;CHVI8;COPA3;COUM;CRAC2;CREPI;CRIN4;CRMO4;CRYPTAF;DRABA;ELAL7;ELEL5;ELLAL;EPBR3;EPILO;ERICA2;ERIGE2;EROV;ERUM;GACO5;GADI2;GETRC2;GUSA2;HECO26;HEVIM3;JUSC2;KOMA;LASE;LEARA2;LERE7;LESE17;LILE3;LIPU11;LUPINPF;MINU;OPPO;ORFA;PASM;PEHU;PESI;PF01;PF02;PF03;PF04;PF05;PF06;PF07;PF08;PF09;PF10;PF11;PF12;PF13;PF14;PF15;PF16;PF17;PF18;PF19;PF20;PF200;PF201;PF202;PF23;PF27;PF30;PG01;PG02;PG03;PG04;PG05;PG06;PG07;PG08;PG09;PG11;PG12;PG13;PG14;PG15;PG16;PG200;PG201;PG202;PHHO;PHLO2;PHMU3;PIFL2;POFE;POSE;PPGG;PPSH;PSSPI;PSSPS;PUTR2;RICEP;ROSA5;SELA;SOLID;SPCO;STAC;STAR10;TAOF;TARAX;TECA2;TRDU;TRGY;VIAMM3;CORA5;ERCA8;ASTRAAF;PF204;PG205;AF06;ARABI2AF;AF208;ANPA4;LUARA5;LEPTO22;ORLUL2;ERPU2;CASTI2PF;","","Coalmont",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Coalmont-Milren-Cragosen complex, rolling",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.96,42.69,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1509171058416364","150729100137626",9/15/2015 10:37:11,"GSG_Loam10_14_1",0,7/29/2015 0:00:00,"WY","Fremont","From Sweetwater Station travel north on Hwy 135, turn right/ east onto BLM 2301-continue to spoke-like intersection and use two-tracks to access plot.",306.83,"mm","R034AY350WY","R034","AY","350","WY","140","residuum/alluvium from sandstone",11.00,"157","CL","Fan Piedmont","","Allotment","UTM","NAD 83","12N",736738.15,4733136.21,2151.84,1,"Wet","Normal",0,1,1,0,0,0,0,0,0,0,,"Ungulate and cattle scat observed on plot. Evidence of heavy livestock use: grasses grazed recently and cattle observed all around plot. Antelope observed nearby also.","None obvious.","Power lines about 200m south and east of plot. Two-track about 100m south. Saltlicks plentiful in area.","All forbs and many grasses very senesced.","ACHNA;ACHY;AF01;AF02;AF03;AF04;AF08;AF200;AF201;AF202;AF203;AF204;AF205;AF206;AG200;ALAL3;ALLIU;ANRO2;ANTEN;ARABI2;ARAR8;ARCA13;ARFR4;ARGL;ARHO4;ARLU;ARSO2;ARTEM;ARTRW8;ASTRA;ASTRAPF;BAIN;BASA3;BROMU;BRTE;CAFI;CALOC;CANU3;CAREX;CAST4;CASTI2;CHVI8;COPA3;COUM;CRAC2;CREPI;CRIN4;CRMO4;CRYPTAF;DRABA;ELAL7;ELEL5;ELLAL;EPBR3;EPILO;ERICA2;ERIGE2;EROV;ERUM;GACO5;GADI2;GETRC2;GUSA2;HECO26;HEVIM3;JUSC2;KOMA;LASE;LEARA2;LERE7;LESE17;LILE3;LIPU11;LUPINPF;MINU;OPPO;ORFA;PASM;PEHU;PESI;PF01;PF02;PF03;PF04;PF05;PF06;PF07;PF08;PF09;PF10;PF11;PF12;PF13;PF14;PF15;PF16;PF17;PF18;PF19;PF20;PF200;PF201;PF202;PF23;PF27;PF30;PG01;PG02;PG03;PG04;PG05;PG06;PG07;PG08;PG09;PG11;PG12;PG13;PG14;PG15;PG16;PG200;PG201;PG202;PHHO;PHLO2;PHMU3;PIFL2;POFE;POSE;PPGG;PPSH;PSSPI;PSSPS;PUTR2;RICEP;ROSA5;SELA;SOLID;SPCO;STAC;STAR10;TAOF;TARAX;TECA2;TRDU;TRGY;VIAMM3;PF229;ANPA4;PF203;LUARA5;PF230;ERIOGPF;CORA5;ARABI2AF;PF231;","","Cushooll",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Cushooll-Rock River",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.10,42.71,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1509171056263824","1508041348435812",11/17/2015 11:17:01,"GSG_ShalClay10_14_2",0,8/4/2015 0:00:00,"WY","Fremont","From BLM2302, just SE of Ninemile reservoir, there are a few unmapped two-tracks which allow access to aprx. 1km from the plot.",287.32,"mm","R034AY322WY","R034","AY","322","WY","142","Residuum from sandstone and/or slope alluvium",25.00,"341","CL","Fan Piedmont","","Allotment","UTM","NAD 83","12N",712248.49,4735085.00,1740.61,1,"Wet","Normal",0,1,1,1,0,1,0,0,0,0,,"Evidence of heavy cattle use: well-worn (and recently used) trails, lots of cow paddies, grazed plants. Also observed ungulate scat, burrows, and some large ant hills. Pronghorn seen just outside of plot.","None observed.","Many drainages and erosion occuring around this plot- in a sort of badlands area.","Heavy runoff from recent precipitation appear to be influencing heavily both site stability and vegetation.","ACHNA;ACHY;AF01;AF02;AF03;AF04;AF06;AF08;AF200;AF201;AF202;AF203;AF204;AF205;AF206;AF208;AG200;ALAL3;ALLIU;ANPA4;ANRO2;ANTEN;ARABI2;ARABI2AF;ARAR8;ARCA13;ARFR4;ARGL;ARHO4;ARLU;ARSO2;ARTEM;ARTRW8;ASTRA;ASTRAAF;ASTRAPF;BAIN;BASA3;BROMU;BRTE;CAFI;CALOC;CANU3;CAREX;CAST4;CASTI2;CHVI8;COPA3;CORA5;COUM;CRAC2;CREPI;CRIN4;CRMO4;CRYPTAF;DRABA;ELAL7;ELEL5;ELLAL;EPBR3;EPILO;ERCA8;ERICA2;ERIGE2;EROV;ERPU2;ERUM;GACO5;GADI2;GETRC2;GUSA2;HECO26;HEVIM3;JUSC2;KOMA;LASE;LEARA2;LEPTO22;LERE7;LESE17;LILE3;LIPU11;LUARA5;LUPINPF;MINU;OPPO;ORFA;ORLUL2;PASM;PEHU;PESI;PF01;PF02;PF03;PF04;PF05;PF06;PF07;PF08;PF09;PF10;PF11;PF12;PF13;PF14;PF15;PF16;PF17;PF18;PF19;PF20;PF200;PF201;PF202;PF204;PF23;PF27;PF30;PG01;PG02;PG03;PG04;PG05;PG06;PG07;PG08;PG09;PG11;PG12;PG13;PG14;PG15;PG16;PG200;PG201;PG202;PG205;PHHO;PHLO2;PHMU3;PIFL2;POFE;POSE;PPGG;PPSH;PSSPI;PSSPS;PUTR2;RICEP;ROSA5;SELA;SOLID;SPCO;STAC;STAR10;TAOF;TARAX;TECA2;TRDU;TRGY;VIAMM3;PG206;ARTRT;ARP6;ASCO12;CHMA15;GACO2;OROBA;KRLA2;PLPA2;ERIOG;CHIMA;PF215;PF232;PG207;ERPU9;ERIOGPF;ANTENPF;ARPE6;CYMOP2PF;OESU3;","","Diamondville",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Diamondville",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.40,42.73,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1507101315529783","1508041456337528",9/17/2015 15:45:26,"LFO_ShalLoam10_14_6",0,8/4/2015 0:00:00,"WY","Natrona","From the Lander Field Office, head South on N 10th St/W Main St. Continue straight onto WY-28 W. After about 9 miles from town, turn left to stay on US-287 S. Continue on US-287 S to the Muddy Gap junction (about 72 miles) and turn left on 220, going North. Turn left on 319 about 4 miles beyond Stemboat Lake. After about 2 miles veer right to stay on 319 and join historic trails. After a little less than 3 miles, make a sharp left on a 2-track which heads West then abruptly turns North. Continue about 2 miles and veer left, keeping on better road. After about 1.5 miles veer right to circumvent oil tanks, road turns West and passes just next to oil rig. Continue on a straight road for just under a mile and turn right. Go North 1/5 mile and go left at crooked 4 way to head West. After about 1/4 miles, pass dirt tank and continue to fence and gate. This is near private land but GPS and maps indicate this gate is on BLM land (fence does not correspond to private land boundary). Pass through gate and turn right. Veer left at Y in road after about 1/4 mile. Follow road to fenceline and turn left. Continue about 1.5 miles past a dirt tank and park, walk about 1300 ft South to plot.",269.16,"mm","R034AY350WY","R034","AY","350","WY","269","alluvium derived from sandstone",27.00,"172","CC","Hills/Mountains*","Backslope",,"UTM","NAD 83","12N",829031.32,4736644.66,2164.78,1,"Wet","Normal",0,0,1,1,0,0,0,0,0,0,,"Evidence of cattle and antelope.",,,"Site falls within wash.","ARNO4;ARTRW8;CHVI8;PHPU12;PHHO;ARHO4;PF54;ELLA3;ELEL5;CAFI;PF57;OPPO;POSE;PSSP6;PG09;PPSH;HECO26;PPGG;POFE;AF12;PG10;ACHY;MAGR2;PF69;ELAL7;PF70;LELU;PPFF;ARFR4;COUMP;GUSA2;GACO5;PF71;ARPUF;PF72;EUBR;PSLA3;DEPI;PF73;PF74;PG13;CHDO;KOMA;SPCO;LILE3;RHTR;PF75;PF76;PF77;PF78;PF79;CRYPTPF;AF15;LEAR6;BOGR2;ERIGE2PF;MACA2;ALTE;PESI;PF63;PF92;ERIOGPF;PF93;PF94;PF96;STAC;SELA;PASM;PLPA2;ARPE6;CASTI2PF;BAIN;VIAM;BRTE;PF97;ERNA10;PF101;PF83;PF61;PF80;PF102;PF103;PF104;PF105;HYFIP3;PF113;PF114;PF109;ARTRR2;ARCA13;PG18;PG19;PF115;ACMI2;ALDE;KRLA2;DELPH;PASE;PF110;PF84;LUPINPF;PF116;PG20;PF117;PF118;PF119;PF120;PF121;PF122;PF123;PF124;PF125;PF126;PF127;PF128;PF129;PF130;PF131;PF132;","","Ryan Park",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Ryan Park-Elk Mountain sandy loams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-106.98,42.71,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1507101315529783","1508042120052410",9/17/2015 15:45:43,"LFO_ShalSand10_14_2",0,8/5/2015 0:00:00,"WY","Natrona","From the Lander Field Office, head South on N 10th St/W Main St. Continue straight onto WY-28 W. After about 9 miles from town, turn left to stay on US-287 S. Continue on US-287 S to the Muddy Gap junction (about 72 miles) and turn left on 220, going North. Turn left on 319 about 4 miles beyond Stemboat Lake. After about 2 miles veer right to stay on 319 and join historic trails. After a little less than 3 miles, make a sharp left on a 2 track which heads West then abruptly turns North. Continue about 2 miles and veer left, keeping on better road. After about 1.5 miles veer right to circumvent oil tanks, road turns West and passes just next to oil rig. Continue on a straight road for just under a mile and turn right. Go North 1/5 mile and go left at crooked 4 way to head West. After about 1/4 mile, pass dirt tank and continue to fence and gate. This is near private land but GPS and maps indicate this gate is on BLM land (fence does not correspond to private land boundary). Pass through gate and turn right. Veer left at Y in road after a out 1/4 mile. Follow road to fenceline and turn left. Continue about 2.5 miles and up to the top of a hill with various powerlines, evidence of oil development, and towers. Turn right then immediately left. This road wil appear to dead end at an old oil pad, but actually continues downhill. After about a mile, the road makes a sweeping turn west and descends to a earthen embankment bridging a wash. Turn left after ascending out of wash and continue about 1/4 mile to a road heading SW and down. This road makes a bit of a dog leg to cross a wash; turn left after completing the turn. This road follows a ridge for a moment, then descends the westside to an old restored oil pad. Park here (maps show more roads, but there are none to be found) and walk about 6,800 ft West to plot.",263.53,"mm","R034AY350WY","R034","AY","350","WY","260","igneous, metamorphic and sedimentary rock",14.00,"184","VC","Hills/Mountains*","Shoulder",,"UTM","NAD 83","12N",827624.70,4733452.76,2003.80,1,"Wet","Normal",0,1,1,0,0,0,0,0,0,0,,"Evidence of cattle, horses, and antelope.  Small rodent holes.",,,"Harvester ant hills on plot but not intersecting transects. Ants encountered around 19 cm in soil pit.","ARNO4;ARTRW8;CHVI8;PHPU12;PHHO;ARHO4;PF54;ELLA3;ELEL5;CAFI;PF57;OPPO;POSE;PSSP6;PG09;PPSH;HECO26;PPGG;POFE;AF12;PG10;ACHY;MAGR2;PF69;ELAL7;PF70;LELU;PPFF;ARFR4;COUMP;GUSA2;GACO5;PF71;ARPUF;PF72;EUBR;PSLA3;DEPI;PF73;PF74;PG13;CHDO;KOMA;SPCO;LILE3;RHTR;PF75;PF76;PF77;PF78;PF79;CRYPTPF;AF15;LEAR6;BOGR2;ERIGE2PF;MACA2;ALTE;PESI;PF63;PF92;ERIOGPF;PF93;PF94;PF96;STAC;SELA;PASM;PLPA2;ARPE6;CASTI2PF;BAIN;VIAM;BRTE;PF97;ERNA10;PF101;PF83;PF61;PF80;PF102;PF103;PF104;PF105;HYFIP3;PF113;PF114;PF109;ARTRR2;ARCA13;PG18;PG19;PF115;ALDE;PF55;ALLE7;AF14;PG12;CALOC;PF133;PF134;ZIVE;PF99;PF122;AF13;ARABI2PF;","","Rock River and similar soils",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Rock River-Rawlins-Brownsto complex",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.00,42.68,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
